Tenure,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,CashbackAmount_log,DaySinceLastOrder_log,NumberOfDeviceRegistered_log,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,DevicesPerAddress,CashbackPerTenure
17.0,17.0,4,2,2,0,8.0,149.55,0,5.014295254927743,2.1972245773362196,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,8.308333333333334
16.0,12.0,4,3,8,0,14.0,293.92,0,5.68670413312145,2.70805020110221,1.6094379124341003,False,False,False,True,True,False,0.4444444444444444,17.289411764705882
7.0,19.0,3,3,2,0,1.0,186.28,0,5.232604823182656,0.6931471805599453,1.3862943611198906,False,False,False,False,True,False,1.0,23.285
8.0,15.0,2,3,4,0,3.0,169.04,0,5.13603370349059,1.3862943611198906,1.0986122886681096,False,True,False,False,True,False,0.4,18.78222222222222
0.0,7.0,3,1,5,0,2.0,132.29,0,4.892527205615926,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.5,132.29
9.0,6.0,5,4,8,1,7.0,122.16,1,4.8134843230563,2.0794415416798357,1.791759469228055,False,False,True,False,False,True,0.5555555555555556,12.216
15.0,23.0,2,5,4,1,2.0,165.45,0,5.114694964021034,1.0986122886681096,1.0986122886681096,False,True,False,False,False,True,0.4,10.340625
1.0,23.0,4,3,4,0,1.0,206.61,1,5.335661319688458,0.6931471805599453,1.6094379124341003,False,False,False,False,True,False,0.8,103.305
7.0,9.0,3,4,2,0,9.0,154.33,0,5.045551885999816,2.302585092994046,1.3862943611198906,False,True,False,False,True,False,1.0,19.29125
16.0,13.0,4,5,11,0,8.0,258.48,0,5.558679628344855,2.1972245773362196,1.6094379124341003,False,False,False,False,True,False,0.3333333333333333,15.204705882352942
16.0,22.0,3,2,6,1,9.0,260.64,0,5.566969513093012,2.302585092994046,1.3862943611198906,True,False,False,False,False,False,0.42857142857142855,15.331764705882351
4.0,9.0,3,5,2,1,3.0,130.65,0,4.8801468859423185,1.3862943611198906,1.3862943611198906,False,False,True,False,True,False,1.0,26.130000000000003
0.0,35.0,3,5,2,0,2.0,139.07,0,4.942142297650955,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.0,139.07
2.0,36.0,4,5,9,1,1.0,191.73,1,5.26129024571096,0.6931471805599453,1.6094379124341003,False,True,False,False,False,False,0.4,63.91
8.0,14.0,3,1,2,0,2.0,125.72,0,4.841979928066116,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,1.0,13.96888888888889
1.0,7.0,4,2,3,0,1.0,141.11,0,4.95660140560377,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,70.555
1.0,18.0,4,4,3,0,3.0,147.44,0,5.0001808361923965,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.0,73.72
1.0,14.0,6,3,3,1,7.0,185.74,1,5.22971727505578,2.0794415416798357,1.9459101490553132,False,True,False,False,False,True,1.5,92.87
8.0,8.0,3,4,6,0,2.0,144.25,0,4.978456395732021,1.0986122886681096,1.3862943611198906,False,True,False,False,False,True,0.42857142857142855,16.02777777777778
6.0,10.0,4,5,3,0,4.0,192.25,0,5.263984687467532,1.6094379124341003,1.6094379124341003,False,True,False,False,False,False,1.0,27.464285714285715
10.0,19.0,3,1,2,0,7.0,142.85,0,4.968771089997557,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,1.0,12.986363636363636
11.0,36.0,4,4,3,1,10.0,243.49,1,5.4991744082830065,2.3978952727983707,1.6094379124341003,False,False,False,False,True,False,1.0,20.290833333333335
19.0,14.0,3,1,2,0,0.0,125.87,1,4.843162940152507,0.0,1.3862943611198906,False,False,True,False,False,True,1.0,6.2935
6.0,8.0,4,1,3,0,47.0,229.22,0,5.439035373486916,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,1.0,32.745714285714286
19.0,30.0,4,5,3,1,9.0,161.33,0,5.089631300322754,2.302585092994046,1.6094379124341003,False,True,False,False,False,False,1.0,8.066500000000001
1.0,17.0,4,5,3,0,9.0,167.13,1,5.124737489690837,2.302585092994046,1.6094379124341003,False,True,False,False,False,True,1.0,83.565
6.0,23.0,3,3,2,0,0.0,274.44,0,5.618369819030268,0.0,1.3862943611198906,True,False,False,False,False,True,1.0,39.205714285714286
31.0,31.0,3,2,5,1,47.0,219.39,0,5.3953987041986,3.8712010109078907,1.3862943611198906,False,False,False,False,True,False,0.5,6.8559375
5.0,15.0,3,1,2,1,5.0,163.22,0,5.101206992280643,1.791759469228055,1.3862943611198906,False,True,False,False,True,False,1.0,27.203333333333333
1.0,12.0,2,3,5,1,4.0,149.32,1,5.01276635510521,1.6094379124341003,1.0986122886681096,False,False,True,False,False,True,0.3333333333333333,74.66
8.0,17.0,2,1,3,0,3.0,172.24,0,5.154677916346426,1.3862943611198906,1.0986122886681096,False,True,False,False,True,False,0.5,19.137777777777778
8.0,9.0,4,1,3,0,5.0,187.74,0,5.240370406593187,1.791759469228055,1.6094379124341003,False,True,False,False,False,True,1.0,20.86
27.0,10.0,4,3,5,1,4.0,300.84,0,5.7098970756560545,1.6094379124341003,1.6094379124341003,True,False,False,False,False,False,0.6666666666666666,10.744285714285713
21.0,9.0,5,2,3,1,3.0,157.94,0,5.068526772512033,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.25,7.179090909090909
4.0,14.0,4,5,9,0,3.0,172.79,0,5.157847673776643,1.3862943611198906,1.6094379124341003,False,True,False,False,True,False,0.4,34.558
5.0,35.0,4,4,2,0,1.0,128.37,0,4.86267651592981,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,21.395
28.0,8.0,3,4,4,0,47.0,209.76,0,5.350720045341085,3.8712010109078907,1.3862943611198906,False,False,False,False,True,False,0.6,7.233103448275862
5.0,18.0,4,2,5,1,3.0,148.56,0,5.007697650108913,1.3862943611198906,1.6094379124341003,False,False,True,False,False,False,0.6666666666666666,24.76
10.0,11.0,3,1,8,0,4.0,163.47,0,5.102728182753178,1.6094379124341003,1.3862943611198906,False,True,False,False,True,False,0.3333333333333333,14.860909090909091
0.0,22.0,3,5,6,0,2.0,153.24,1,5.038509830862235,1.0986122886681096,1.3862943611198906,False,True,False,False,False,True,0.42857142857142855,153.24
1.0,7.0,5,3,3,0,4.0,145.07,0,4.984085958862719,1.6094379124341003,1.791759469228055,False,False,True,False,True,False,1.25,72.535
16.0,17.0,4,3,5,0,4.0,154.36,0,5.045745004543015,1.6094379124341003,1.6094379124341003,False,False,True,False,True,False,0.6666666666666666,9.08
4.0,9.0,4,1,2,0,8.0,150.64,0,5.021509290648134,2.1972245773362196,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,30.127999999999997
9.0,13.0,4,4,2,0,1.0,121.41,0,4.807376066087421,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,12.141
5.0,21.0,3,1,6,0,2.0,166.67,0,5.121997761949716,1.0986122886681096,1.3862943611198906,False,True,False,False,True,False,0.42857142857142855,27.778333333333332
1.0,19.0,4,1,5,1,8.0,170.81,1,5.146389215073875,2.1972245773362196,1.6094379124341003,False,True,False,False,False,True,0.6666666666666666,85.405
11.0,8.0,4,3,4,1,2.0,177.56,0,5.184924679192946,1.0986122886681096,1.6094379124341003,False,False,False,False,True,False,0.8,14.796666666666667
8.0,7.0,4,5,7,0,4.0,154.96,0,5.049599564114397,1.6094379124341003,1.6094379124341003,False,False,True,False,True,False,0.5,17.21777777777778
1.0,17.0,4,2,2,0,2.0,174.5,0,5.167639042905921,1.0986122886681096,1.6094379124341003,False,True,False,False,False,True,1.3333333333333333,87.25
10.0,15.0,5,5,3,0,10.0,200.87,0,5.307623925868336,2.3978952727983707,1.791759469228055,False,False,False,False,False,True,1.25,18.26090909090909
1.0,19.0,3,4,3,0,1.0,152.16,1,5.031483126609094,0.6931471805599453,1.3862943611198906,False,False,True,False,False,True,0.75,76.08
14.0,10.0,5,3,3,1,3.0,151.83,1,5.029326192539745,1.3862943611198906,1.791759469228055,False,False,True,False,True,False,1.25,10.122000000000002
1.0,9.0,4,3,8,0,2.0,168.82,1,5.134739052571217,1.0986122886681096,1.6094379124341003,False,False,True,False,False,True,0.4444444444444444,84.41
1.0,12.0,5,3,2,0,1.0,154.66,0,5.0476741415312425,0.6931471805599453,1.791759469228055,False,False,True,False,False,True,1.6666666666666667,77.33
9.0,16.0,4,4,2,1,0.0,118.59,1,4.7840692259807165,0.0,1.6094379124341003,False,False,True,False,False,True,1.3333333333333333,11.859
9.0,14.0,1,1,2,0,1.0,122.69,0,4.817778435386918,0.6931471805599453,0.6931471805599453,False,False,True,False,True,False,0.3333333333333333,12.269
12.0,9.0,4,3,1,0,7.0,130.69,0,4.880450675722129,2.0794415416798357,1.6094379124341003,False,True,False,False,True,False,2.0,10.053076923076922
7.0,8.0,3,1,2,0,11.0,166.87,0,5.123189870334323,2.4849066497880004,1.3862943611198906,False,True,False,False,False,True,1.0,20.85875
6.0,9.0,3,3,2,1,0.0,129.09,0,4.868226518613468,0.0,1.3862943611198906,False,False,True,False,True,False,1.0,18.44142857142857
9.0,8.0,6,1,3,0,2.0,154.77,0,5.048380560338515,1.0986122886681096,1.9459101490553132,False,False,True,False,True,False,1.5,15.477
21.0,7.0,4,1,7,0,0.0,282.65,0,5.647741083772576,0.0,1.6094379124341003,False,False,False,True,False,True,0.5,12.84772727272727
9.0,9.0,4,1,1,0,1.0,120.45,0,4.799502655448181,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,2.0,12.045
10.0,9.0,4,4,11,1,13.0,179.1,0,5.19351225218191,2.639057329615259,1.6094379124341003,False,True,False,False,False,True,0.3333333333333333,16.28181818181818
8.0,15.0,4,3,5,0,4.0,186.42,0,5.233352087695677,1.6094379124341003,1.6094379124341003,False,True,False,False,False,True,0.6666666666666666,20.71333333333333
3.0,11.0,3,1,3,0,4.0,194.19,0,5.2739734431585195,1.6094379124341003,1.3862943611198906,False,False,False,False,True,False,0.75,48.5475
10.0,16.0,3,5,7,0,3.0,134.52,0,4.909119230903745,1.3862943611198906,1.3862943611198906,False,False,True,False,True,False,0.375,12.22909090909091
1.0,9.0,5,3,8,1,1.0,145.9,1,4.989752083179832,0.6931471805599453,1.791759469228055,False,False,True,False,False,True,0.5555555555555556,72.95
0.0,13.0,3,3,2,1,2.0,128.86,1,4.866456947080341,1.0986122886681096,1.3862943611198906,False,False,True,False,False,False,1.0,128.86
25.0,21.0,4,2,6,0,8.0,174.36,0,5.166841003759651,2.1972245773362196,1.6094379124341003,False,True,False,False,False,False,0.5714285714285714,6.706153846153847
14.0,9.0,2,3,7,0,9.0,188.77,0,5.245812812565887,2.302585092994046,1.0986122886681096,False,True,False,False,True,False,0.25,12.584666666666667
1.0,25.0,4,5,2,0,3.0,131.96,0,4.890048331107138,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,1.3333333333333333,65.98
1.0,16.0,4,1,3,0,3.0,151.1,0,5.024538199265248,1.3862943611198906,1.6094379124341003,False,False,True,False,False,True,1.0,75.55
11.0,8.0,3,3,10,0,0.0,165.53,0,5.115175473370179,0.0,1.3862943611198906,False,True,False,False,True,False,0.2727272727272727,13.794166666666667
17.0,9.0,5,1,2,0,47.0,226.69,1,5.427985054670073,3.8712010109078907,1.791759469228055,False,False,False,False,True,False,1.6666666666666667,12.59388888888889
10.0,17.0,3,3,5,0,2.0,136.29,0,4.922095476909513,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,0.5,12.389999999999999
19.0,32.0,5,1,2,0,9.0,184.06,0,5.220680096820884,2.302585092994046,1.791759469228055,False,True,False,False,True,False,1.6666666666666667,9.203
9.0,11.0,4,5,7,0,0.0,121.07,1,4.804594650681708,0.0,1.6094379124341003,False,False,True,False,True,False,0.5,12.107
7.0,8.0,1,1,1,1,2.0,129.32,0,4.86999296429379,1.0986122886681096,0.6931471805599453,False,False,True,False,True,False,0.5,16.165
9.0,7.0,3,4,2,1,2.0,123.02,1,4.820442842921732,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,12.302
3.0,15.0,6,5,5,0,47.0,222.15,0,5.407844191075279,3.8712010109078907,1.9459101490553132,False,True,False,False,True,False,1.0,55.5375
4.0,12.0,5,3,3,0,3.0,186.18,0,5.23207072072911,1.3862943611198906,1.791759469228055,False,True,False,False,True,False,1.25,37.236000000000004
30.0,6.0,3,5,4,1,5.0,297.01,0,5.697127042989359,1.791759469228055,1.3862943611198906,False,False,False,True,False,False,0.6,9.580967741935483
1.0,17.0,4,3,3,1,2.0,135.09,1,4.913316431572226,1.0986122886681096,1.6094379124341003,False,False,True,False,False,True,1.0,67.545
9.0,9.0,3,2,2,0,0.0,117.06,0,4.771192969812543,0.0,1.3862943611198906,False,False,True,False,False,False,1.0,11.706
10.0,34.0,4,3,8,0,8.0,177.37,0,5.183860044570212,2.1972245773362196,1.6094379124341003,False,True,False,False,True,False,0.4444444444444444,16.124545454545455
1.0,8.0,6,3,3,0,1.0,138.59,1,4.938709554524667,0.6931471805599453,1.9459101490553132,False,False,True,False,False,True,1.5,69.295
5.0,19.0,4,3,3,0,9.0,320.45,1,5.772842010587696,2.302585092994046,1.6094379124341003,False,False,False,True,True,False,1.0,53.40833333333333
10.0,6.0,3,2,5,0,2.0,174.91,0,5.169972500610814,1.0986122886681096,1.3862943611198906,False,False,False,False,False,True,0.5,15.90090909090909
7.0,16.0,3,3,2,1,7.0,140.01,0,4.948830809849139,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,1.0,17.50125
15.0,11.0,3,4,10,1,7.0,184.46,1,5.22283922537208,2.0794415416798357,1.3862943611198906,False,False,False,False,False,True,0.2727272727272727,11.52875
17.0,10.0,3,4,10,0,3.0,159.33,0,5.077234191200746,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,0.2727272727272727,8.851666666666667
6.0,11.0,4,2,5,0,2.0,171.19,0,5.148598518298094,1.0986122886681096,1.6094379124341003,False,False,False,False,True,False,0.6666666666666666,24.455714285714286
1.0,9.0,4,1,8,1,3.0,162.22,1,5.095098984041097,1.3862943611198906,1.6094379124341003,False,False,True,False,True,False,0.4444444444444444,81.11
28.0,24.0,3,4,4,1,7.0,163.85,0,5.10503596951774,2.0794415416798357,1.3862943611198906,False,True,False,False,True,False,0.6,5.6499999999999995
7.0,13.0,3,1,2,0,0.0,129.72,0,4.873057631111693,0.0,1.3862943611198906,False,False,True,False,False,True,1.0,16.215
16.0,16.0,5,1,10,0,2.0,321.13,0,5.774955190776784,1.0986122886681096,1.791759469228055,False,False,False,True,False,True,0.45454545454545453,18.89
18.0,8.0,3,4,1,0,7.0,148.05,0,5.00428182012408,2.0794415416798357,1.3862943611198906,False,True,False,False,False,False,1.5,7.792105263157896
19.0,30.0,4,5,3,1,9.0,161.33,0,5.089631300322754,2.302585092994046,1.6094379124341003,False,True,False,False,True,False,1.0,8.066500000000001
0.0,8.0,3,3,3,0,0.0,134.85,1,4.911551335872357,0.0,1.3862943611198906,False,False,True,False,False,True,0.75,134.85
1.0,30.0,5,1,9,1,1.0,166.57,0,5.121401174412632,0.6931471805599453,1.791759469228055,False,True,False,False,True,False,0.5,83.285
19.0,8.0,3,1,8,1,2.0,293.28,0,5.684531695064064,1.0986122886681096,1.3862943611198906,False,False,False,True,True,False,0.3333333333333333,14.663999999999998
15.0,26.0,4,5,4,0,1.0,155.72,0,5.054460773636285,0.6931471805599453,1.6094379124341003,False,True,False,False,True,False,0.8,9.7325
30.0,30.0,4,4,6,1,10.0,259.02,0,5.560758551134023,2.3978952727983707,1.6094379124341003,True,False,False,False,False,False,0.5714285714285714,8.355483870967742
22.0,13.0,4,3,9,0,0.0,145.0,0,4.983606621708336,0.0,1.6094379124341003,False,False,False,False,False,True,0.4,6.304347826086956
10.0,15.0,3,4,2,0,7.0,188.34,0,5.243544340700745,2.0794415416798357,1.3862943611198906,False,False,False,False,True,False,1.0,17.12181818181818
1.0,9.0,4,5,5,0,1.0,148.22,0,5.005421727043368,0.6931471805599453,1.6094379124341003,False,False,True,False,True,False,0.6666666666666666,74.11
3.0,12.0,4,2,5,0,1.0,145.86,1,4.989479752023464,0.6931471805599453,1.6094379124341003,False,True,False,False,False,False,0.6666666666666666,36.465
5.0,15.0,4,2,3,0,10.0,232.93,0,5.455021925305676,2.3978952727983707,1.6094379124341003,False,False,False,False,True,False,1.0,38.821666666666665
1.0,10.0,5,3,3,0,3.0,155.33,0,5.051969157589233,1.3862943611198906,1.791759469228055,False,False,True,False,False,True,1.25,77.665
11.0,18.0,4,1,3,1,8.0,246.85,0,5.512823724466583,2.1972245773362196,1.6094379124341003,False,False,False,False,True,False,1.0,20.570833333333333
13.0,14.0,3,3,3,0,2.0,123.45,0,4.823904028813601,1.0986122886681096,1.3862943611198906,False,False,True,False,True,False,0.75,8.817857142857143
7.0,8.0,3,5,1,1,2.0,145.38,0,4.986205980173081,1.0986122886681096,1.3862943611198906,False,True,False,False,False,True,1.5,18.1725
2.0,8.0,3,1,2,0,3.0,188.53,0,5.2445473233382085,1.3862943611198906,1.3862943611198906,False,True,False,False,True,False,1.0,62.843333333333334
23.0,7.0,4,3,6,0,1.0,278.79,0,5.634039321778546,0.6931471805599453,1.6094379124341003,True,False,False,False,False,True,0.5714285714285714,11.61625
9.0,7.0,3,1,2,0,3.0,120.44,0,4.79942031364732,1.3862943611198906,1.3862943611198906,False,False,True,False,True,False,1.0,12.044
10.0,33.0,1,3,5,1,3.0,163.97,1,5.105763639187833,1.3862943611198906,0.6931471805599453,False,True,False,False,False,True,0.16666666666666666,14.906363636363636
1.0,29.0,4,3,3,1,1.0,141.75,1,4.96109484853612,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,70.875
13.0,14.0,3,1,9,0,0.0,124.06,0,4.828793622139152,0.0,1.3862943611198906,False,False,True,False,True,False,0.3,8.861428571428572
8.0,33.0,5,3,3,0,1.0,145.29,0,4.985590952989995,0.6931471805599453,1.791759469228055,False,False,True,False,True,False,1.25,16.14333333333333
1.0,11.0,4,3,3,0,1.0,148.18,0,5.005153630527017,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,74.09
9.0,9.0,4,1,1,0,4.0,176.44,0,5.178632523602057,1.6094379124341003,1.6094379124341003,False,False,False,False,True,False,2.0,17.644
0.0,10.0,3,4,2,0,2.0,132.95,0,4.897466595990617,1.0986122886681096,1.3862943611198906,False,False,True,False,False,True,1.0,132.95
4.0,8.0,3,5,8,0,3.0,153.32,0,5.0390283685974735,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,0.3333333333333333,30.663999999999998
1.0,11.0,3,5,1,0,3.0,184.63,0,5.223755445221132,1.3862943611198906,1.3862943611198906,False,True,False,False,False,True,1.5,92.315
1.0,9.0,4,3,3,1,5.0,169.78,0,5.14037617847946,1.791759469228055,1.6094379124341003,False,True,False,False,False,True,1.0,84.89
10.0,7.0,4,4,2,0,6.0,177.28,0,5.183355348078355,1.9459101490553132,1.6094379124341003,False,True,False,False,True,False,1.3333333333333333,16.116363636363637
1.0,17.0,4,5,3,0,47.0,212.93,0,5.365648858708322,3.8712010109078907,1.6094379124341003,False,False,False,False,True,False,1.0,106.465
11.0,6.0,4,2,5,0,1.0,186.86,0,5.2356970045663696,0.6931471805599453,1.6094379124341003,False,True,False,False,False,True,0.6666666666666666,15.571666666666667
13.0,13.0,2,3,4,0,7.0,207.37,0,5.339315345582109,2.0794415416798357,1.0986122886681096,False,False,False,False,True,False,0.4,14.812142857142858
9.0,14.0,4,3,5,0,47.0,227.21,0,5.43026625767732,3.8712010109078907,1.6094379124341003,False,False,False,False,False,True,0.6666666666666666,22.721
3.0,14.0,4,1,3,1,1.0,191.23,0,5.258692571764769,0.6931471805599453,1.6094379124341003,False,True,False,False,True,False,1.0,47.8075
4.0,36.0,4,5,10,0,4.0,166.15,0,5.118891612866108,1.6094379124341003,1.6094379124341003,False,True,False,False,True,False,0.36363636363636365,33.230000000000004
14.0,13.0,1,3,2,0,8.0,133.76,0,4.903495418538352,2.1972245773362196,0.6931471805599453,False,False,True,False,True,False,0.3333333333333333,8.917333333333334
1.0,21.0,4,3,3,0,1.0,140.14,0,4.949752305572684,0.6931471805599453,1.6094379124341003,False,False,True,False,False,True,1.0,70.07
9.0,27.0,3,2,8,0,2.0,122.58,0,4.816888719632834,1.0986122886681096,1.3862943611198906,False,False,True,False,False,False,0.3333333333333333,12.258
2.0,6.0,3,3,2,0,9.0,143.19,0,4.971131874318556,2.302585092994046,1.3862943611198906,False,True,False,False,True,False,1.0,47.73
1.0,28.0,5,5,2,0,1.0,147.96,0,5.003677813528757,0.6931471805599453,1.791759469228055,False,False,True,False,True,False,1.6666666666666667,73.98
